"Category_Minor","ln","lt"
"Tyre Repair Services|Tyres & Rims",23.7069,37.9507
"Tyres & Rims",23.6152,37.9658
"Car Garages|Tyres & Rims|Auto Air Conditioning",23.6584,37.9794
"Wheel Alignment & Balancing|Tyres & Rims",23.7452,37.9297
"Tyres & Rims|Car Garages",23.6871,37.9297
"Tyres & Rims|Tyre Repair Services|Motorcycle Parts",23.7361,37.9583
"Tyres & Rims|Tyre Repair Services",23.8815,37.8972
"Tyres & Rims",23.6562308895277,37.9491125
"Tyres & Rims",23.6572208404541,37.9498405456542
"Tyres & Rims",23.6398164,37.9517840479452
"Aluminium Products & Constructions|Safety Doors|Door & Window Frames",23.6416,37.9647
"Aluminium Products & Constructions|Safety Doors|Metal Constructions",23.6431,37.9664
"Safety Doors",23.7375,37.9438
"Locksmiths|Safety Doors|Roller Shutters|Car Locks",23.7642,37.9865
"Aluminium Products & Constructions|Railings|Safety Doors|Door & Window Frames|Metal Constructions",23.7808,37.8373
"Locksmiths|Safety Doors|Roller Shutters|Car Locks|Safes",23.7271,37.9837
"Locksmiths|Safety Doors|Roller Shutters|Safes",23.7934,38.0015
"Safety Doors|Kitchen Furniture",23.6931,37.9253
"Locksmiths|Safety Doors|Car Locks",23.8436,38.0121
"Safety Doors|Kitchen Furniture|Building Restoration & Preservation",23.6878,37.9436
"Aluminium Products & Constructions|Safety Doors",23.7038,37.966
"Roller Shutters|Railings|Safety Doors|Security Services & Systems",23.757,37.9584
"Aluminium Products & Constructions|Safety Doors",23.711,37.9334
"Locksmiths|Safety Doors|Roller Shutters|Car Locks",23.735,38.0008
"Locksmiths|Safety Doors|Roller Shutters",23.7725,38.0436
"Aluminium Products & Constructions|Safety Doors|Door & Window Frames",23.7505,38.0471
"Locksmiths|Safety Doors|Car Locks|Safes",23.6494,37.9608
"Safety Doors|Roller Shutters",23.7027,38.0044
"Safety Doors|Railings|Locksmiths",23.7263,38.0126
"Safety Doors",23.7611,37.8942
"Medical Centres & Clinics|Radiography Centres",23.7964,38.0344
"Dermatologists - Venereologists|Beauty Salons & Weight Loss Centres|Medical Centres & Clinics",23.7351,38.0068
"Medical Centres & Clinics",23.6483,37.9769
"Microbiological Laboratories|Biopathologists & Microbiologists|Medical Centres & Clinics",23.8456,38.0429
"Home Health Care  & Examinations|Radiography Centres|Medical Centres & Clinics|Radiologists",23.6978,37.9533
"Medical Centres & Clinics|Biopathologists & Microbiologists|Radiography Centres|Microbiological Laboratories|Radiologists",23.7351,38.009
"Medical Centres & Clinics|Microbiological Laboratories",23.8578,38.0107
"Medical Centres & Clinics|Biopathologists & Microbiologists|Microbiological Laboratories",23.6533,37.9669
"Cardiologists|Medical Centres & Clinics",23.7458,38.0242
"Medical Centres & Clinics|Microbiological Laboratories",23.7365,38.0315
"Medical Centres & Clinics|Microbiological Laboratories",23.8135,38.0782
"Radiologists|Radiography Centres|Medical Centres & Clinics",23.8405,38.0531
"Medical Centres & Clinics|Microbiological Laboratories",23.735,38.006
"Medical Centres & Clinics|Radiography Centres|Radiologists",23.7479,37.9729
"Medical Centres & Clinics|Microbiological Laboratories",23.7102,38.0213
"Medical Centres & Clinics|Microbiological Laboratories",23.7506,37.9889
"Medical Centres & Clinics|Radiologists",23.7163,38.0282
"Medical Centres & Clinics|Cardiologists|Biopathologists & Microbiologists|Radiography Centres|Microbiological Laboratories",23.7151,37.9473
"Neurologists|Medical Centres & Clinics",23.7651,37.9905
"Medical Centres & Clinics|Dermatologists - Venereologists|Cardiologists|Radiography Centres|Microbiological Laboratories",23.7563,37.9832
"Radiologists|Radiography Centres|Medical Centres & Clinics",23.8525,38.0288
"Plastic Surgeons|Beauty Salons & Weight Loss Centres|Dermatologists - Venereologists",23.7439,37.9768
"Dermatologists - Venereologists|Beauty Salons & Weight Loss Centres|Plastic Surgeons",23.7086,37.9182
"Plastic Surgeons|Beauty Salons & Weight Loss Centres",23.5389,38.044
"Plastic Surgeons",23.751,37.9771
"Plastic Surgeons|Beauty Salons & Weight Loss Centres",23.815,38.0727
"Plastic Surgeons|Beauty Salons & Weight Loss Centres",23.7601,37.9847
"Plastic Surgeons",23.7395,37.9786
"Plastic Surgeons",23.7331,37.9759
"Plastic Surgeons",23.7603,37.9802
"Plastic Surgeons",23.7523,37.8627
"Beauty Salons & Weight Loss Centres|Dermatologists - Venereologists|Plastic Surgeons",23.7512,37.9764
"Plastic Surgeons",23.6495,37.9425
"Plastic Surgeons|Beauty Salons & Weight Loss Centres",23.765,37.9944
"Dermatologists - Venereologists|Beauty Salons & Weight Loss Centres|Plastic Surgeons",23.8025,38.0548
"Plastic Surgeons",23.7564,37.9833
"Plastic Surgeons",23.7217685999999,37.9891175010554
"Plastic Surgeons",23.7999213333333,38.0534379786535
"Plastic Surgeons",23.741319656372,37.9768333435058
"Plastic Surgeons",23.7791996400652,38.008215602545
"Plastic Surgeons",23.6490549999999,37.9433799692412
"Plastic Surgeons",23.7653717500673,37.9870045906261
"Plastic Surgeons",23.7671979973447,37.9997479190228
"Plastic Surgeons",23.7565002441406,37.8623085021972
"Plastic Surgeons",23.7426528930664,37.9741401672363
"Plastic Surgeons",23.7414585562043,37.9707401999999
"Plastic Surgeons",23.7707348684084,37.9991878571428
"Plastic Surgeons",23.7456477,37.9342255277777
"Plastic Surgeons",23.757962,37.8684686682819
"Plastic Surgeons",23.7329416,37.9651069312499
"Plastic Surgeons",23.7368858093295,37.976431462878
"Plastic Surgeons",23.8066907,38.0431839117794
"Plastic Surgeons",23.75088,37.977162
"Plastic Surgeons",23.7566372548613,37.9822665945898
"Plastic Surgeons",23.7951141533923,38.0172326666666
"Plastic Surgeons",23.731348,37.992491
"Plastic Surgeons",23.8208508,38.0769547317073
"Plastic Surgeons",23.7612259053,37.9851203193071
"Plastic Surgeons",23.791875948969,38.0281095
"Plastic Surgeons",23.7548071945558,37.9768678999999
"Photography Studios & Photographers",23.7723,37.8997
"Photography Studios & Photographers|Digital Printing - Offset",23.7327,37.9836
"Photography Studios & Photographers",23.7176,38.028
"Photography Studios & Photographers",23.6507,37.9736
"Photography Studios & Photographers|Wedding & Baptism",23.8266,38.037
"Photography Studios & Photographers|Photo Labs|Photographic Equipment & Supplies|Wedding & Baptism",23.7761,38.0029
"Photography Studios & Photographers|Photographic Equipment & Supplies",23.7531,38.0424
"Photography Studios & Photographers",23.7189,38.028
"Photography Studios & Photographers|Digital Printing - Offset",23.778,38.0309
"Photography Studios & Photographers|Wedding & Baptism",23.7847,38.0622
"Photography Studios & Photographers|Wedding & Baptism",23.7621,37.987
"Photography Studios & Photographers|Photo Labs",23.6306,37.9581
"Photography Studios & Photographers",23.7062,37.9521
"Photography Studios & Photographers|Wedding & Baptism",23.7565,38.0433
"Photography Studios & Photographers|Wedding & Baptism",23.7692,38.0669
"Photography Studios & Photographers|Photographic Equipment & Supplies",23.7137,37.9926
"Photography Studios & Photographers|Wedding & Baptism",23.7648,37.8709
"Photography Studios & Photographers",23.7838,38.0028
"Photography Studios & Photographers",23.7998,38.0227
"Photography Studios & Photographers|Wedding & Baptism",23.6917,38.0115
"Photography Studios & Photographers|Gift Shops|Wedding & Baptism",23.7499,37.8643
"Photography Studios & Photographers",23.7773,38.0007
"Photography Studios & Photographers|Wedding & Baptism",23.6534,37.9822
"Photography Studios & Photographers|Wedding & Baptism",23.6906,38.016
"Photography Studios & Photographers",23.73148825,37.9773493340496
"Photography Studios & Photographers",23.8169709914586,38.0882275
"Photography Studios & Photographers",23.677979,37.9488980728643
"Photography Studios & Photographers",23.693525,38.013741
"Photography Studios & Photographers",23.7971913814544,38.0204410768132
"Photography Studios & Photographers",23.708206,37.9690465369127
"Photography Studios & Photographers",23.7400963397022,37.9787386
"Photography Studios & Photographers",23.7427037,37.9616967639566
"Photography Studios & Photographers",23.7134358321978,37.9458647999999
"Photography Studios & Photographers",24.0547206581576,37.7154511438776
"Photography Studios & Photographers",23.7502905527807,37.8922335331533
"Photography Studios & Photographers",23.8796368274171,38.0038712775208
"Photography Studios & Photographers",23.7112169969756,37.9469063995153
"Photography Studios & Photographers",23.8033451802097,38.019892
"Photography Studios & Photographers",23.6786467185383,38.0449315
"Grill Restaurants",21.581729,37.118622
"Foreign Language Schools",23.8795,38.0032
"Foreign Language Schools",23.7657,37.9759
"Foreign Language Schools",23.7633,38.0475
"Foreign Language Schools",23.7477,37.8636
"Foreign Language Schools",23.8576,38.0097
"Foreign Language Schools",23.6807,38.0239
"Foreign Language Schools",23.6454,37.941
"Foreign Language Schools",23.7168,38.0261
"Foreign Language Schools|Computer Schools",23.7512,37.8614
"Foreign Language Schools",23.7671,38.037
"Foreign Language Schools",23.7707,37.9952
"Foreign Language Schools",23.8041,38.0769
"Foreign Language Schools",23.7634,38.063
"Foreign Language Schools",23.6923,37.9262
"Foreign Language Schools|Computer Schools",23.7535,37.8923
"Foreign Language Schools",23.7004,37.9593
"Foreign Language Schools|Computer Schools",23.766,37.8895
"Foreign Language Schools",23.7629,37.891
"Foreign Language Schools",23.7535,38.0335
"Foreign Language Schools",23.6948,37.9548
"Foreign Language Schools",23.8422,38.0162
"Foreign Language Schools|Colleges",23.7504,37.9996
"Foreign Language Schools",23.7451,38.0092
"Foreign Language Schools",23.6756,38.0203
"Foreign Language Schools",23.6604,38.0062
"Foreign Language Schools|Tuition Centres (Secondary Education)",23.6251,37.976
"Foreign Language Schools",23.7286,37.9184
"Foreign Language Schools|Computer Schools",23.7023,37.9573
"Foreign Language Schools",23.661,37.9676
"Foreign Language Schools|Computer Schools",23.8723,37.9079
"Foreign Language Schools",23.7708,38.0492
"Foreign Language Schools|Online Services|Computer Schools",23.7792,38.069
"Foreign Language Schools",23.8227,38.0116
"Foreign Language Schools",23.6747,37.949
"Foreign Language Schools",23.7511,37.9681
"Foreign Language Schools",23.8175,38.0882
"Foreign Language Schools|Colleges",23.7238,37.9241
"Foreign Language Schools|Teachers",23.6488,37.9418
"Restaurants",23.812602,40.033765
"Pet Shops|Grooming & Pet Care",23.7495,37.9905
"Pet Shops",23.7613,37.9561
"Grooming & Pet Care|Pet Shops",23.6787,38.0108
"Pet Shops|Grooming & Pet Care",23.7465,37.9144
"Pet Shops",23.7161,37.9382
"Pet Shops|Grooming & Pet Care",23.7508,37.9228
"Pet Shops",23.713,37.9944
"Pet Shops|Aquariums|Grooming & Pet Care",23.7134,37.9408
"Pet Shops|Pet Training|Grooming & Pet Care",23.7563,37.9537
"Pet Shops|Grooming & Pet Care|Pet Sitting & Day Care",23.71,37.9266
"Grooming & Pet Care|Pet Shops",23.7014,37.9317
"Pet Shops|Aquariums",23.7312,37.9143
"Pet Shops",23.7524,38.0074
"Pet Shops|Grooming & Pet Care",23.7674,37.8407
"Pet Shops|Grooming & Pet Care",23.7513,37.8638
"Pet Sitting & Day Care|Pet Shops",23.8885,37.9146
"Pet Shops|Grooming & Pet Care",23.7009,37.9562
"Pet Shops|Grooming & Pet Care",23.7573,37.9393
"Pet Shops",23.748,37.9443
"Grooming & Pet Care|Pet Shops",23.7581,37.9655
"Grooming & Pet Care|Pet Shops",23.6905,37.9503
"Pet Shops",23.8140045713434,38.0117754
"Pet Shops",23.7437050157772,37.9618001
"Pet Shops",23.7523612976074,37.8720512390136
"Pet Shops",23.6284885406494,37.9638557434082
"Pet Shops",23.7658004760742,37.8695182800292
"Biopathologists & Microbiologists|Microbiological Laboratories",23.6466,37.941
"Biopathologists & Microbiologists|Microbiological Laboratories",23.7202,38.0018
"Chemical Analysis Laboratories|Biopathologists & Microbiologists|Microbiological Laboratories",23.7688,37.8384
"Medical Centres & Clinics|Microbiological Laboratories",23.7352,37.9392
"Microbiological Laboratories|Biopathologists & Microbiologists",23.6463,37.9708
"Biopathologists & Microbiologists|Microbiological Laboratories",23.757,37.9575
"Microbiological Laboratories|Biopathologists & Microbiologists",23.6878,37.9466
"Microbiological Laboratories|Biopathologists & Microbiologists",23.6442,37.9398
"Biopathologists & Microbiologists|Microbiological Laboratories",24.0078,38.0196
"Microbiological Laboratories|Biopathologists & Microbiologists",23.8157,38.0701
"Biopathologists & Microbiologists|Medical Centres & Clinics|Microbiological Laboratories",23.7146,38.002
"Medical Centres & Clinics|Cardiologists|Biopathologists & Microbiologists|Radiography Centres|Microbiological Laboratories",23.7369,37.9511
"Biopathologists & Microbiologists|Microbiological Laboratories",23.697,37.947
"Microbiological Laboratories|Biopathologists & Microbiologists",23.8211,38.0914
"Microbiological Laboratories|Biopathologists & Microbiologists|Home Health Care  & Examinations",23.7238,37.9239
"Biopathologists & Microbiologists|Microbiological Laboratories",23.7664,37.9958
"Microbiological Laboratories",23.7115,37.9558
"Microbiological Laboratories|Biopathologists & Microbiologists",23.6583,37.9636
"Microbiological Laboratories|Biopathologists & Microbiologists",23.7005,37.9566
"Microbiological Laboratories|Biopathologists & Microbiologists",23.7289,37.9182
"Biopathologists & Microbiologists|Microbiological Laboratories",23.7583,37.9832
"Biopathologists & Microbiologists|Microbiological Laboratories",23.771,37.9474
"Microbiological Laboratories",23.6811,37.9528
"Biopathologists & Microbiologists|Microbiological Laboratories",23.7321,37.9743
"Biopathologists & Microbiologists|Microbiological Laboratories",23.7766,38.0352
"Medical Centres & Clinics|Microbiological Laboratories",23.8056,38.0551
"Microbiological Laboratories|Biopathologists & Microbiologists",23.8255,38.036
"Biopathologists & Microbiologists|Microbiological Laboratories",23.7933,38.0591
"Driving Schools",23.7564761492522,37.9908831918256
"Driving Schools",23.5906804345029,38.0636562
"Driving Schools",23.7517620235561,37.9724808031455
"Driving Schools",23.7120658804972,37.9715340619674
"Dentists|Maxillofacial Surgeons|Orthodontists",23.8755,37.903
"Orthodontists",23.7519,37.9745
"Dentists|Orthodontists",23.7671,37.9933
"Orthodontists",23.8039,38.0569
"Orthodontists",23.7457,37.9784
"Orthodontists",23.7463,37.9239
"Orthodontists|Dentists",23.65,37.9437
"Orthodontists",23.7676,37.9939
"Orthodontists",23.742,38.0007
"Dentists|Orthodontists",23.6229,37.9666
"Dentists|Orthodontists",23.7547,37.8586
"Orthodontists",23.6977,37.9535
"Orthodontists",23.7593,37.9844
"Dentists|Orthodontists",23.7394,37.9787
"Orthodontists|Dentists",23.8299,38.0396
"Orthodontists",23.7123,37.9468
"Dentists|Orthodontists",23.8159,38.0833
"Dentists",23.7245,38.0082
"Dentists|Maxillofacial Surgeons|Orthodontists",23.8581,38.0099
"Orthodontists",23.7335,37.9166
"Orthodontists",23.8091,38.0721
"Dentists|Orthodontists",23.7542,37.8596
"Orthodontists|Dentists",23.7935,38.03
"Dentists|Maxillofacial Surgeons|Orthodontists",23.8106,38.0515
"Orthodontists|Maxillofacial Surgeons|Dentists",23.5369,38.0492
"Orthodontists|Dentists",23.7536,37.8613
"Orthodontists",23.8248,38.0116
"Dentists|Orthodontists",23.6849,38.0344
"Dentists|Orthodontists",23.7556,37.9265
"Orthodontists",23.7489,37.863
"Dentists|Maxillofacial Surgeons|Orthodontists",23.6941,38.0361
"Orthodontists|Dentists",23.6533,37.9794
"Orthodontists",23.7519,38.0441
"Orthodontists",23.765,38.0479
"Dentists|Maxillofacial Surgeons|Orthodontists",23.6231,37.9652
"Orthodontists",23.7612,37.9852
"Dentists|Maxillofacial Surgeons|Orthodontists",23.8547,38.012
"Cardiologists",23.804,37.8334
"Cardiologists",24.0083,37.9716
"Cardiologists",23.8539,37.9865
"Cardiologists",23.742,37.9755
"Cardiologists",23.7523,38.0437
"Cardiologists",23.8155,38.0124
"Cardiologists",23.7495,37.9746
"Cardiologists",23.7537,37.8925
"Cardiologists|Home Health Care  & Examinations",23.7349,37.9184
"Cardiologists",23.7607,37.8878
"Cardiologists",23.7493,37.9785
"Cardiologists",23.6974,38.0814
"Cardiologists",23.7696,38.0373
"Cardiologists",23.7484,37.8846
"Cardiologists",23.6921,37.926
"Cardiologists",23.6526,37.9779
"Cardiologists",23.762,37.8949
"Cardiologists",23.8018,38.0555
"Cardiologists",23.7589,37.9902
"Cardiologists",23.7504,38.0223
"Cardiologists",23.7118,37.9401
"Cardiologists",23.7122,37.9475
"Cardiologists",23.7574,37.986
"Cardiologists",23.6544,37.9816
"Cardiologists",23.7498,38.0086
"Cardiologists",23.6489,37.9418
"Cardiologists",23.7736,38.0472
"Cardiologists",23.7115,37.9558
"Cardiologists",23.7404,37.9905
"Cardiologists",23.7541,37.8561
"Cardiologists",23.7029,38.0413
"Cardiologists",23.648,37.9441
"Cardiologists",23.8739,37.8975
"Cardiologists",23.8083,38.0249
"Cardiologists",23.772,38.0426
"Cardiologists",23.7322,37.9949
"Cardiologists",23.7254,37.9651
"Cardiologists",23.7233,38.0533
"Cardiologists",23.7081,38.031
"Cardiologists",23.7631,37.9758
"Cardiologists",23.7437,37.9346
"Pathologists",23.6146948333333,37.9621449747474
"Pathologists",23.6146948333333,37.9621449747474
"Florists|Wedding & Baptism",23.7071,37.9596
"Florists|Wedding & Baptism|Balloons",23.8045,38.0239
"Florists|Wedding & Baptism",23.733,37.9676
"Florists",23.7334,37.9758
"Florists|Wedding & Baptism",23.6862,37.9453
"Florists|Wedding & Baptism",23.7164,37.9458
"Florists|Wedding & Baptism",23.7311,38.016
"Florists|Wedding & Baptism",23.8296,38.0394
"Florists|Wedding & Baptism",23.6959,37.9495
"Florists",23.8235,38.011
"Florists|Garden Construction|Wedding & Baptism",23.6814,37.9535
"Florists|Catering|Events Organizers & Venues",23.7496,37.9416
"Florists",23.7128,37.9391
"Florists",23.7087,37.9603
"Florists",23.9856,37.8944
"Florists|Wedding & Baptism",23.8013,38.0581
"Florists",23.6993737486195,37.9331556855486
"Florists",23.6953830718994,37.9308280944824
"Florists",23.8031309166666,38.0048408247794
"Florists",23.761077573141,37.8939189245564
"Florists",23.8009844040542,38.0090711141168
"Florists",23.7664195,37.9925486226277
"Florists",23.6941106666667,37.9287067856302
"Florists",23.75674184097,37.9633203
"Florists",23.753869,37.959337
"Florists",23.7180246,38.0046280638418
"Florists",23.7985430999999,38.0073542446712
"Florists",23.766287,37.974711
"Florists",23.7859217083275,38.0058712432175
"Florists",23.856330871582,38.2022895812988
"Florists",23.8151259559139,38.0424611
"Florists",23.6425977499999,37.9380007082111
"Florists",23.752023855378,37.9642511771171
"Florists",23.7580890655517,37.9356002807617
"Florists",23.7760038,38.0050911216216
"Florists",23.6481603463262,37.9431014
"Florists",23.7685891999999,38.0541934398892
"Florists",23.8809318531955,38.0041385525316
"Florists",23.7780827,38.0075474785388
"Florists",23.6426599209441,37.9972964071049
"Florists",23.6384632237988,37.9667893091802
"Florists",23.6221566943093,37.9688286352431
"Gas Stations",20.448612,39.284973
"Gas Stations",23.103143,39.441787
"Hairdressers & Barbers|Nails Salons",23.7369,37.9819
"Hairdressers & Barbers|Nails Salons",23.7601,37.9847
"Nails Salons|Beauty Salons & Weight Loss Centres",23.874,37.8989
"Nails Salons|Beauty Salons & Weight Loss Centres",23.8261,38.0183
"Nails Salons|Spa - Hammam - Sauna",23.7315,37.9411
"Hairdressers & Barbers|Nails Salons",23.7687,37.9779
"Nails Salons|Hairdressers & Barbers",23.7353,37.9391
"Beauty Salons & Weight Loss Centres|Nails Salons",23.7428,37.9765
"Ouzo & Tsipouro Restaurants",24.0459891773154,35.5222914667084
"General Surgeons",23.8004,38.0214
"General Surgeons",23.7633,37.8889
"General Surgeons",23.8019,37.8332
"General Surgeons",23.7871,38.0597
"General Surgeons",23.7364,37.95
"Obstetricians & Gynaecologists|General Surgeons",23.7535,37.8615
"General Surgeons",23.9196,37.9607
"General Surgeons",23.6518,37.9778
"General Surgeons",23.6499,37.9415
"General Surgeons",23.7099,37.9295
"General Surgeons",23.7632,37.9868
"General Surgeons",23.6518,37.9762
"General Surgeons",23.8067,38.0545
"General Surgeons",23.7896,38.0277
"General Surgeons",23.7919,38.0034
"General Surgeons",23.6922,38.038
"General Surgeons",23.825,38.0096
"General Surgeons",23.8193,38.0913
"General Surgeons",23.8102,38.0544
"General Surgeons",23.7006,38.0167
"General Surgeons",23.7566,37.9805
"General Surgeons",23.6999,37.9257
"General Surgeons",23.7556234757741,37.9853486
"General Surgeons",23.764184052459,37.9873944
"General Surgeons",23.8241544682772,38.0180769976801
"General Surgeons",23.7582987855339,37.9832126465
"General Surgeons",23.8082295,38.024571881612
"General Surgeons",23.7675805,37.9942066443299
"General Surgeons",23.8187375039002,38.0119597838487
"General Surgeons",23.7480163706185,37.9737497
"General Surgeons",23.7675589952173,37.9939246666666
"General Surgeons",23.6214439764053,37.9711115795286
"General Surgeons",23.641854,37.93850231452
"General Surgeons",23.7721506,38.0003782729984
"General Surgeons",23.7567935714285,37.9842052851451
"Graphic Arts|Digital Printing - Offset",23.8269,38.0382
"Store Signs|Digital Printing - Offset|Clothing Stamps",23.741,37.9966
"Digital Printing - Offset|Advertising Agencies",23.6547,37.9583
"Clothing Stamps|Digital Printing - Offset|Promotional Items & Gifts",23.827,38.007
"Digital Printing - Offset|Greeting Cards & Posters|Printing Services",23.8972,38.0037
"Digital Printing - Offset|Graphic Arts",23.7052,37.9549
"Photocopying Services|Digital Printing - Offset|Tarpaulins",23.806,38.0194
"Store Signs|Digital Printing - Offset",23.6363,37.9528
"Digital Printing - Offset|Greeting Cards & Posters|Graphic Arts|Printing Services",23.7233,37.9806
"Printing Services|Graphic Arts",23.7671,37.9871
"Digital Printing - Offset|Graphic Arts|Seals - Engraving",23.7123,37.9457
"Photocopying Services|Digital Printing - Offset",23.6962,37.9319
"Store Signs|Digital Printing - Offset|Tarpaulins",23.678,38.0207
"Photocopying Services|Digital Printing - Offset",23.7615,37.988
"Clothing Stamps|Digital Printing - Offset|Promotional Items & Gifts",23.6986,37.9581
"Digital Printing - Offset|Greeting Cards & Posters|Photocopying Services",23.7389,37.9997
"Clothing Stamps|Digital Printing - Offset",23.7322,37.985
"Air Conditioning|Central Heating|Refrigeration Services",23.7772,37.8444
"Silk Screen & Transfer Printings|Store Signs|Digital Printing - Offset|Promotional Items & Gifts|Clothing Stamps",23.6773,38.0067
"Paper Processing|Printing Services|Wedding & Baptism",23.7518,38.0484
"Photocopying Services|Printing Services",23.8208,38.0898
"Printing Services|Graphic Arts",23.8188,38.0311
"Digital Printing - Offset",23.7797,37.9745
"Digital Printing - Offset|Graphic Arts|Store Signs|Printing Services|Tarpaulins",23.6293,37.9777
"Photocopying Services|Digital Printing - Offset",23.7481,37.8624
"Printing Services|Graphic Arts|Digital Printing - Offset",23.6483,37.9623
"Wedding & Baptism|Printing Services",23.7109,37.9308
"Store Signs|Digital Printing - Offset|Clothing Stamps",23.7518,37.9305
"Auto Refinishing",23.069251,39.092968
"Store Signs|Digital Printing - Offset",23.7524,37.9905
"Digital Printing - Offset|Store Signs|Tarpaulins",23.7627,37.8916
"Store Signs|Promotional Items & Gifts",23.6693,38.0113
"Store Signs|Greeting Cards & Posters|Digital Printing - Offset|Advertising Agencies",23.7543,37.8717
"Flags - Prizes - Cups - Signals|Store Signs",23.6573,37.9497
"Store Signs|Digital Printing - Offset",23.7394,37.9128
"Store Signs",23.8651263713836,37.8754123352123
"Store Signs",23.7178331013492,38.0162461215552
"Store Signs",23.6496753,37.9569183082616
"Store Signs",23.9313509924073,37.857255161144
"Store Signs",23.531749,38.077572
"Store Signs",23.7292993794195,37.9792563
"Store Signs",23.6930452,38.0872019269841
"Store Signs",23.7172165725239,38.0020658
"Store Signs",23.7666259,37.9922576801302
"Store Signs",23.7488576335329,38.0125667999999
"Store Signs",23.7308263386632,37.9780595550018
"Store Signs",23.7522963948545,37.906027
"Store Signs",23.7555996670532,37.9399107771659
"Store Signs",23.792223570393,38.0741424471897
"Store Signs",23.7076263427734,37.977237701416
"Store Signs",23.7350386999999,38.0065828167822
"Store Signs",23.646207543307,37.9684786
"Store Signs",23.724155,38.0031449282161
"Store Signs",23.7074579999999,38.0133974999999
"Store Signs",23.7648924812972,38.0506197193991
"Store Signs",23.7540738627973,38.041878
"Store Signs",23.6991582,37.936359691495
"Store Signs",23.734989941745,37.9542448333333
"Store Signs",23.7336873523104,38.0402860159076
"Computer Retail & Service|Cash Registers|Web site Design - Hosting & Development",23.6506,37.9751
"Cash Registers|Food Service Equipment",23.7537,38.0197
"Cash Registers|Office Supplies|Scales",23.6558,37.9465
"Cash Registers|Computer Software Development",23.8044,38.0197
"Cash Registers",23.7303,37.9823
"Cash Registers|Food Service Equipment",23.7715,37.8837
"Computer Software Development|Cash Registers|Computer Retail & Service",23.7684,37.8386
"Commercial Refrigerators|Cash Registers|Food Service Equipment",23.7638,37.9407
"Cash Registers",23.7652,37.9905
"Cash Registers|Office & Store Equipment|Scales",23.7584,37.9353
"Cash Registers|Office & Store Equipment",23.7152,37.9638
"Cash Registers",23.8733416226238,37.90369
"Cash Registers",23.6872552531422,38.0041831497335
"Cash Registers",23.7361270548851,37.9831504285714
"Cash Registers",23.6978721618652,38.0302581787109
"Cash Registers",23.7578538389716,37.9634895172683
"Cash Registers",23.68707,38.004274
"Cash Registers",23.700181,38.0161700073893
"Cash Registers",23.6965492857142,37.9323035898617
"Cash Registers",23.6978748447576,37.9529954583013
"Cash Registers",23.7099567917098,38.0113325
"Cash Registers",23.725133,37.9683421805461
"Cash Registers",23.7559146740558,38.0419402380952
"Cash Registers",23.7120282452753,37.9364584818105
"Cash Registers",23.6432275,37.9385107619266
"Cash Registers",23.6780635478632,38.0221843
"Cash Registers",23.7261835,38.0001656639053
"Cash Registers",23.694190706289,37.92737125
"Cash Registers",23.7560055,38.0547698051546
"Cash Registers",23.8150301933263,38.0008481172087
"Cash Registers",23.7628414,37.9785045418891
"Cash Registers",23.9136462663854,37.9997621612665
"Cash Registers",23.6392062568245,37.9673445
"Cash Registers",23.6445410999999,37.9416783478555
"Cash Registers",23.712828,38.0000637751323
"Cash Registers",23.7065887999707,38.0042398032092
"Cash Registers",23.6488437142857,37.9684670765202
"Cash Registers",23.753465,37.968358
"Air Conditioning|Refrigeration Services|Ventilation",23.7257,37.9965
"Electricians & Electrical Services|Refrigeration Services",23.6528,37.9436
"Refrigeration Services|Electrical Appliance Repair & Service",23.4412,38.0152
"Electronics Stores & Service|Electrical Appliance Repair & Service|Air Conditioning|Refrigeration Services",23.7516,37.9318
"Electrical Appliance Repair & Service|Refrigeration Services|Electrical Appliance Parts",23.7025,37.9538
"Air Conditioning|Refrigeration Services",23.7239,38.0256
"Refrigeration Services|Air Conditioning|Commercial Refrigerators",23.6498,37.9599
"Refrigeration Services",23.7608,37.982
"Air Conditioning|Water Heaters & Solar Energy Systems|Refrigeration Services",23.7042,37.9577
"Electricians & Electrical Services|Refrigeration Services",23.8494,38.0133
"Air Conditioning|Water Heaters & Solar Energy Systems|Refrigeration Services",23.6285,37.9633
"Refrigeration Services",23.6703,38.0096
"Refrigeration Services|Air Conditioning",23.6964,37.9564
"Air Conditioning|Refrigeration Services",23.77,37.9798
"Air Conditioning|Refrigeration Services|Industrial Air Conditioning|Ventilation",23.6452,37.9779
"Refrigeration Services|Air Conditioning",23.8319,38.0221
"Electrical Appliance Repair & Service|Air Conditioning|Refrigeration Services",23.7633,37.9395
"Air Conditioning|Refrigeration Services",23.7588,37.9542
"Air Conditioning|Water Heaters & Solar Energy Systems|Refrigeration Services|Commercial Refrigerators",23.6397,37.9644
"Refrigeration Services",23.7005,37.9664
"Electronics Stores & Service|Electrical Appliance Repair & Service|Air Conditioning|Refrigeration Services",23.711,37.9334
"Electrical Appliance Repair & Service|Refrigeration Services",23.6988,37.9525
"Refrigeration Services|Electrical Appliance Repair & Service|Air Conditioning",23.7779,37.9732
"Refrigeration Services|Electrical Appliance Repair & Service|Air Conditioning",23.7462,37.9159
"Air Conditioning|Refrigeration Services",23.7626,37.9692
"Gyms|Beauty Salons & Weight Loss Centres",23.7493,37.9337
"Gyms",23.706,38.0061
